,有價證券代號及名稱 ,國際證券辨識號碼(ISIN Code),上市日,市場別,產業別,CFICode,備註
6390,036314　友達統一11購05,TW21Z0363147,2021/06/07,上市,,RWSCCA,
6391,036315　友達統一11購06,TW21Z0363154,2021/06/07,上市,,RWSCCA,
6392,036316　強茂統一11購01,TW21Z0363162,2021/06/07,上市,,RWSCCA,
6393,036317　裕民統一12購03,TW21Z0363170,2021/06/07,上市,,RWSCCA,
6394,036318　榮運統一12購01,TW21Z0363188,2021/06/07,上市,,RWSCCA,
6395,036319　長榮航統一12購02,TW21Z0363196,2021/06/07,上市,,RWSCCA,
6396,036320　長榮航統一12購03,TW21Z0363204,2021/06/07,上市,,RWSCCA,
6397,036321　京鼎統一11購01,TW21Z0363212,2021/06/07,上市,,RWSCCA,
6398,036322　GIS統一12購01,TW21Z0363220,2021/06/07,上市,,RWSCCA,
6399,036323　華新科康和11購01,TW21Z0363238,2021/06/07,上市,,RWSCCA,
6400,036324　南紡麥證0C購01,TW21Z0363246,2021/06/07,上市,,RWSCCE,
6401,036325　榮成麥證0C購01,TW21Z0363253,2021/06/07,上市,,RWSCCE,
6402,036326　中鋼麥證12購01,TW21Z0363261,2021/06/07,上市,,RWSCCE,
6403,036327　晶技麥證0C購01,TW21Z0363279,2021/06/07,上市,,RWSCCE,
6404,036328　群創麥證0C購02,TW21Z0363287,2021/06/07,上市,,RWSCCE,
6405,036329　矽創麥證0C購01,TW21Z0363295,2021/06/07,上市,,RWSCCE,
6406,036330　T50反1元富13購02,TW21Z0363303,2021/06/07,上市,,RWBCCA,
6407,036331　和大元富13購01,TW21Z0363311,2021/06/07,上市,,RWSCCA,
6408,036332　大亞元富0C購01,TW21Z0363329,2021/06/07,上市,,RWSCCA,
6409,036333　榮成元富0C購01,TW21Z0363337,2021/06/07,上市,,RWSCCA,
6410,036334　燁輝元富0C購01,TW21Z0363345,2021/06/07,上市,,RWSCCA,
6411,036335　燁輝元富0C購02,TW21Z0363352,2021/06/07,上市,,RWSCCA,
6412,036336　台達電元富12購01,TW21Z0363360,2021/06/07,上市,,RWSCCA,
6413,036337　強茂元富11購01,TW21Z0363378,2021/06/07,上市,,RWSCCA,
6414,036338　智原元富12購02,TW21Z0363386,2021/06/07,上市,,RWSCCA,
6415,036339　上緯控元富0C購01,TW21Z0363394,2021/06/07,上市,,RWSCCA,
6416,036340　大銀元富0C購01,TW21Z0363402,2021/06/07,上市,,RWSCCA,
6417,036341　康控元富0C購01,TW21Z0363410,2021/06/07,上市,,RWSCCA,
6418,036342　台表科元富12購02,TW21Z0363428,2021/06/07,上市,,RWSCCA,
6419,036343　台表科元富12購03,TW21Z0363436,2021/06/07,上市,,RWSCCA,
6420,036344　世紀鋼元富0C購01,TW21Z0363444,2021/06/07,上市,,RWSCCA,
6421,036345　上証2X國票11購01,TW21Z0363451,2021/06/07,上市,,RWBCCA,
6422,036346　聯成國票11購01,TW21Z0363469,2021/06/07,上市,,RWSCCA,
6423,036347　中石化國票11購01,TW21Z0363477,2021/06/07,上市,,RWSCCA,
6424,036348　中興電國票11購01,TW21Z0363485,2021/06/07,上市,,RWSCCA,
6425,036349　中纖國票11購01,TW21Z0363493,2021/06/07,上市,,RWSCCA,
6426,036350　正隆國票11購01,TW21Z0363501,2021/06/07,上市,,RWSCCA,
6427,036351　大成鋼國票11購02,TW21Z0363519,2021/06/07,上市,,RWSCCA,
6428,036352　聯電國票11購03,TW21Z0363527,2021/06/07,上市,,RWSCCA,
6429,036353　聯電國票11購04,TW21Z0363535,2021/06/07,上市,,RWSCCA,
6430,036354　聯電國票13購01,TW21Z0363543,2021/06/07,上市,,RWSCCA,
6431,036355　國巨國票12購01,TW21Z0363550,2021/06/07,上市,,RWSCCA,
6432,036356　國巨國票13購01,TW21Z0363568,2021/06/07,上市,,RWSCCA,
6433,036357　台積電國票0C購06,TW21Z0363576,2021/06/07,上市,,RWSCCA,
6434,036358　台積電國票11購03,TW21Z0363584,2021/06/07,上市,,RWSCCA,
6435,036359　台積電國票11購04,TW21Z0363592,2021/06/07,上市,,RWSCCA,
6436,036360　台積電國票12購02,TW21Z0363600,2021/06/07,上市,,RWSCCA,
6437,036361　旺宏國票0C購02,TW21Z0363618,2021/06/07,上市,,RWSCCA,
6438,036362　旺宏國票11購01,TW21Z0363626,2021/06/07,上市,,RWSCCA,
6439,036363　順德國票11購01,TW21Z0363634,2021/06/07,上市,,RWSCCA,
6440,036364　金像電國票11購01,TW21Z0363642,2021/06/07,上市,,RWSCCA,
6441,036365　南亞科國票11購02,TW21Z0363659,2021/06/07,上市,,RWSCCA,
6442,036366　友達國票11購03,TW21Z0363667,2021/06/07,上市,,RWSCCA,
6443,036367　友達國票12購01,TW21Z0363675,2021/06/07,上市,,RWSCCA,
6444,036368　聯發科國票0C購09,TW21Z0363683,2021/06/07,上市,,RWSCCA,
6445,036369　聯發科國票12購01,TW21Z0363691,2021/06/07,上市,,RWSCCA,
6446,036370　聯發科國票13購01,TW21Z0363709,2021/06/07,上市,,RWSCCA,
6447,036371　宏達電國票11購01,TW21Z0363717,2021/06/07,上市,,RWSCCA,
6448,036372　長榮航國票12購01,TW21Z0363725,2021/06/07,上市,,RWSCCA,
6449,036373　奇鋐國票11購01,TW21Z0363733,2021/06/07,上市,,RWSCCA,
6450,036374　聯詠國票11購01,TW21Z0363741,2021/06/07,上市,,RWSCCA,
6451,036375　聯詠國票12購01,TW21Z0363758,2021/06/07,上市,,RWSCCA,
6452,036376　欣興國票12購01,TW21Z0363766,2021/06/07,上市,,RWSCCA,
6453,036377　玉晶光國票11購01,TW21Z0363774,2021/06/07,上市,,RWSCCA,
6454,036378　京鼎國票0C購01,TW21Z0363782,2021/06/07,上市,,RWSCCA,
6455,036379　群創國票12購01,TW21Z0363790,2021/06/07,上市,,RWSCCA,
6456,036380　健策國票11購01,TW21Z0363808,2021/06/07,上市,,RWSCCA,
6457,036381　圓展國票11購01,TW21Z0363816,2021/06/07,上市,,RWSCCA,
6458,036382　台表科國票12購01,TW21Z0363824,2021/06/07,上市,,RWSCCA,
6459,036383　世紀鋼國票0C購01,TW21Z0363832,2021/06/07,上市,,RWSCCA,
6460,036384　世紀鋼國票11購01,TW21Z0363840,2021/06/07,上市,,RWSCCA,
6461,036385　大成鋼富邦13購01,TW21Z0363857,2021/06/07,上市,,RWSCCA,
6462,036386　長榮航富邦12購01,TW21Z0363865,2021/06/07,上市,,RWSCCA,
6463,036387　聯陽富邦13購01,TW21Z0363873,2021/06/07,上市,,RWSCCA,
6464,036388　精成科富邦11購01,TW21Z0363881,2021/06/07,上市,,RWSCCA,
6465,036389　華新國泰12購01,TW21Z0363899,2021/06/08,上市,,RWSCCA,
6466,036390　華新國泰12購02,TW21Z0363907,2021/06/08,上市,,RWSCCA,
6467,036391　榮成國泰12購01,TW21Z0363915,2021/06/08,上市,,RWSCCA,
6468,036392　聯發科國泰12購02,TW21Z0363923,2021/06/08,上市,,RWSCCA,
6469,036393　聯發科國泰12購03,TW21Z0363931,2021/06/08,上市,,RWSCCA,
6470,036394　華新科國泰12購01,TW21Z0363949,2021/06/08,上市,,RWSCCA,
6471,036395　華新中信0C購02,TW21Z0363956,2021/06/08,上市,,RWSCCE,
6472,036396　永豐餘中信11購01,TW21Z0363964,2021/06/08,上市,,RWSCCE,
6473,036397　新光鋼中信11購01,TW21Z0363972,2021/06/08,上市,,RWSCCE,
6474,036398　欣興中信0C購01,TW21Z0363980,2021/06/08,上市,,RWSCCE,
6475,036399　南紡永豐0C購01,TW21Z0363998,2021/06/08,上市,,RWSCCA,
6476,036400　榮成永豐0C購01,TW21Z0364004,2021/06/08,上市,,RWSCCA,
6477,036401　聯電永豐0C購03,TW21Z0364012,2021/06/08,上市,,RWSCCA,
6478,036402　長榮航永豐0C購01,TW21Z0364020,2021/06/08,上市,,RWSCCA,
6479,036403　欣興永豐0C購01,TW21Z0364038,2021/06/08,上市,,RWSCCA,
6480,036404　康控永豐0C購02,TW21Z0364046,2021/06/08,上市,,RWSCCA,
6481,036405　永豐餘群益12購02,TW21Z0364053,2021/06/08,上市,,RWSCCA,
6482,036406　聯電群益12購01,TW21Z0364061,2021/06/08,上市,,RWSCCA,
6483,036407　台達電群益12購01,TW21Z0364079,2021/06/08,上市,,RWSCCA,
6484,036408　國巨群益12購01,TW21Z0364087,2021/06/08,上市,,RWSCCA,
6485,036409　台積電群益0C購10,TW21Z0364095,2021/06/08,上市,,RWSCCA,
6486,036410　長榮航群益12購02,TW21Z0364103,2021/06/08,上市,,RWSCCA,
6487,036411　長榮航群益14購01,TW21Z0364111,2021/06/08,上市,,RWSCCA,
6488,036412　欣興群益12購02,TW21Z0364129,2021/06/08,上市,,RWSCCA,
6489,036413　京鼎群益11購01,TW21Z0364137,2021/06/08,上市,,RWSCCA,
6490,036414　創意群益12購01,TW21Z0364145,2021/06/08,上市,,RWSCCA,
6491,036415　台玻第一16購01,TW21Z0364152,2021/06/08,上市,,RWSCCA,
6492,036416　聯發科第一16購01,TW21Z0364160,2021/06/08,上市,,RWSCCA,
6493,036417　長榮航第一16購01,TW21Z0364178,2021/06/08,上市,,RWSCCA,
6494,036418　道瓊銀凱基12購01,TW21Z0364186,2021/06/08,上市,,RWBCCA,
6495,036419　華夏凱基0C購01,TW21Z0364194,2021/06/08,上市,,RWSCCA,
6496,036420　南紡凱基11購03,TW21Z0364202,2021/06/08,上市,,RWSCCA,
6497,036421　直得凱基0C購01,TW21Z0364210,2021/06/08,上市,,RWSCCA,
6498,036422　中纖凱基0C購01,TW21Z0364228,2021/06/08,上市,,RWSCCA,
6499,036423　威致凱基13購01,TW21Z0364236,2021/06/08,上市,,RWSCCA,
6500,036424　中橡凱基0C購01,TW21Z0364244,2021/06/08,上市,,RWSCCA,
6501,036425　聯電凱基0C購07,TW21Z0364251,2021/06/08,上市,,RWSCCA,
6502,036426　台積電凱基0C購14,TW21Z0364269,2021/06/08,上市,,RWSCCA,
6503,036427　台積電凱基11購03,TW21Z0364277,2021/06/08,上市,,RWSCCA,
6504,036428　旺宏凱基0C購03,TW21Z0364285,2021/06/08,上市,,RWSCCA,
6505,036429　燿華凱基0C購01,TW21Z0364293,2021/06/08,上市,,RWSCCA,
6506,036430　技嘉凱基0C購02,TW21Z0364301,2021/06/08,上市,,RWSCCA,
6507,036431　群光凱基0C購02,TW21Z0364319,2021/06/08,上市,,RWSCCA,
6508,036432　圓剛凱基0C購01,TW21Z0364327,2021/06/08,上市,,RWSCCA,
6509,036433　強茂凱基11購01,TW21Z0364335,2021/06/08,上市,,RWSCCA,
6510,036434　國揚凱基0C購01,TW21Z0364343,2021/06/08,上市,,RWSCCA,
6511,036435　裕民凱基11購02,TW21Z0364350,2021/06/08,上市,,RWSCCA,
6512,036436　長榮航凱基12購02,TW21Z0364368,2021/06/08,上市,,RWSCCA,
6513,036437　日月光凱基11購01,TW21Z0364376,2021/06/08,上市,,RWSCCA,
6514,036438　滬深2X兆豐11購01,TW21Z0364384,2021/06/08,上市,,RWBCCA,
6515,036439　台玻兆豐11購01,TW21Z0364392,2021/06/08,上市,,RWSCCA,
6516,036440　國巨兆豐0C購01,TW21Z0364400,2021/06/08,上市,,RWSCCA,
6517,036441　國泰金兆豐0C購01,TW21Z0364418,2021/06/08,上市,,RWSCCA,
6518,036442　聯詠兆豐11購01,TW21Z0364426,2021/06/08,上市,,RWSCCA,
6519,036443　南亞元富0C購01,TW21Z0364434,2021/06/08,上市,,RWSCCA,
6520,036444　聯成元富0C購01,TW21Z0364442,2021/06/08,上市,,RWSCCA,
6521,036445　東聯元富12購01,TW21Z0364459,2021/06/08,上市,,RWSCCA,
6522,036446　東鋼元富0C購01,TW21Z0364467,2021/06/08,上市,,RWSCCA,
6523,036447　友達元富13購01,TW21Z0364475,2021/06/08,上市,,RWSCCA,
6524,036448　長榮航元富12購02,TW21Z0364483,2021/06/08,上市,,RWSCCA,
6525,036449　聯陽元富13購01,TW21Z0364491,2021/06/08,上市,,RWSCCA,
6526,036450　惠特元富11購01,TW21Z0364509,2021/06/08,上市,,RWSCCA,
6527,036451　華新康和11購01,TW21Z0364517,2021/06/08,上市,,RWSCCA,
6528,036452　東鋼康和11購01,TW21Z0364525,2021/06/08,上市,,RWSCCA,
6529,036453　京元電康和0C購01,TW21Z0364533,2021/06/08,上市,,RWSCCA,
6530,036454　大成鋼台新0C購01,TW21Z0364541,2021/06/08,上市,,RWSCCE,
6531,036455　南亞科台新0C購01,TW21Z0364558,2021/06/08,上市,,RWSCCE,
6532,036456　滬深2X元大0C購10,TW21Z0364566,2021/06/08,上市,,RWBCCA,
6533,036457　A50正2元大0C購02,TW21Z0364574,2021/06/08,上市,,RWBCCA,
6534,036458　中石化元大0C購05,TW21Z0364582,2021/06/08,上市,,RWSCCA,
6535,036459　中石化元大11購02,TW21Z0364590,2021/06/08,上市,,RWSCCA,
6536,036460　恆大元大0C購01,TW21Z0364608,2021/06/08,上市,,RWSCCA,
6537,036461　儒鴻元大0C購03,TW21Z0364616,2021/06/08,上市,,RWSCCA,
6538,036462　儒鴻元大0C購04,TW21Z0364624,2021/06/08,上市,,RWSCCA,
6539,036463　台玻元大11購01,TW21Z0364632,2021/06/08,上市,,RWSCCA,
6540,036464　永豐餘元大0C購02,TW21Z0364640,2021/06/08,上市,,RWSCCA,
6541,036465　永豐餘元大0C購03,TW21Z0364657,2021/06/08,上市,,RWSCCA,
6542,036466　中鋼元大0C購09,TW21Z0364665,2021/06/08,上市,,RWSCCA,
6543,036467　中鋼元大0C購10,TW21Z0364673,2021/06/08,上市,,RWSCCA,
6544,036468　大成鋼元大0C購09,TW21Z0364681,2021/06/08,上市,,RWSCCA,
6545,036469　鴻海元大0C購19,TW21Z0364699,2021/06/08,上市,,RWSCCA,
6546,036470　鴻海元大0C購20,TW21Z0364707,2021/06/08,上市,,RWSCCA,
6547,036471　台積電元大0C購21,TW21Z0364715,2021/06/08,上市,,RWSCCA,
6548,036472　台積電元大0C購22,TW21Z0364723,2021/06/08,上市,,RWSCCA,
6549,036473　順德元大0C購01,TW21Z0364731,2021/06/08,上市,,RWSCCA,
6550,036474　友達元大0C購17,TW21Z0364749,2021/06/08,上市,,RWSCCA,
6551,036475　友達元大0C購18,TW21Z0364756,2021/06/08,上市,,RWSCCA,
6552,036476　聯發科元大11購08,TW21Z0364764,2021/06/08,上市,,RWSCCA,
6553,036477　東森元大0C購01,TW21Z0364772,2021/06/08,上市,,RWSCCA,
6554,036478　長榮航元大0C購06,TW21Z0364780,2021/06/08,上市,,RWSCCA,
6555,036479　長榮航元大13購01,TW21Z0364798,2021/06/08,上市,,RWSCCA,
6556,036480　創意元大0C購02,TW21Z0364806,2021/06/08,上市,,RWSCCA,
6557,036481　健策元大0C購01,TW21Z0364814,2021/06/08,上市,,RWSCCA,
6558,036482　愛普元大0C購06,TW21Z0364822,2021/06/08,上市,,RWSCCA,
6559,036483　愛普元大11購01,TW21Z0364830,2021/06/08,上市,,RWSCCA,
6560,036484　台玻麥證0C購02,TW21Z0364848,2021/06/08,上市,,RWSCCE,
6561,036485　燁輝麥證0C購01,TW21Z0364855,2021/06/08,上市,,RWSCCE,
6562,036486　長榮航麥證0C購02,TW21Z0364863,2021/06/08,上市,,RWSCCE,
6563,036487　聯詠麥證0C購01,TW21Z0364871,2021/06/08,上市,,RWSCCE,
6564,036488　國喬富邦0C購01,TW21Z0364889,2021/06/08,上市,,RWSCCA,
6565,036489　創意富邦13購01,TW21Z0364897,2021/06/08,上市,,RWSCCA,
6566,036490　台郡富邦13購01,TW21Z0364905,2021/06/08,上市,,RWSCCA,
6567,036491　聯成國泰12購01,TW21Z0364913,2021/06/09,上市,,RWSCCA,
6568,036492　聯成國泰12購02,TW21Z0364921,2021/06/09,上市,,RWSCCA,
6569,036493　南紡國泰12購01,TW21Z0364939,2021/06/09,上市,,RWSCCA,
6570,036494　國巨國泰12購03,TW21Z0364947,2021/06/09,上市,,RWSCCA,
6571,036495　金像電國泰12購02,TW21Z0364954,2021/06/09,上市,,RWSCCA,
6572,036496　欣興國泰12購01,TW21Z0364962,2021/06/09,上市,,RWSCCA,
6573,036497　南電國泰12購01,TW21Z0364970,2021/06/09,上市,,RWSCCA,
6574,036498　南電中信11購01,TW21Z0364988,2021/06/09,上市,,RWSCCE,
6575,036499　國喬凱基0C購02,TW21Z0364996,2021/06/09,上市,,RWSCCA,
6576,036500　聯成凱基11購02,TW21Z0365001,2021/06/09,上市,,RWSCCA,
6577,036501　儒鴻凱基0C購01,TW21Z0365019,2021/06/09,上市,,RWSCCA,
6578,036502　台玻凱基12購01,TW21Z0365027,2021/06/09,上市,,RWSCCA,
6579,036503　正隆凱基0C購01,TW21Z0365035,2021/06/09,上市,,RWSCCA,
6580,036504　國巨凱基0C購05,TW21Z0365043,2021/06/09,上市,,RWSCCA,
6581,036505　國巨凱基0C購06,TW21Z0365050,2021/06/09,上市,,RWSCCA,
6582,036506　台積電凱基0C購15,TW21Z0365068,2021/06/09,上市,,RWSCCA,
6583,036507　廣達凱基0C購01,TW21Z0365076,2021/06/09,上市,,RWSCCA,
6584,036508　南亞科凱基14購02,TW21Z0365084,2021/06/09,上市,,RWSCCA,
6585,036509　友達凱基11購07,TW21Z0365092,2021/06/09,上市,,RWSCCA,
6586,036510　義隆凱基11購01,TW21Z0365100,2021/06/09,上市,,RWSCCA,
6587,036511　長榮航凱基14購01,TW21Z0365118,2021/06/09,上市,,RWSCCA,
6588,036512　嘉晶凱基0C購01,TW21Z0365126,2021/06/09,上市,,RWSCCA,
6589,036513　群創凱基11購06,TW21Z0365134,2021/06/09,上市,,RWSCCA,
6590,036514　晶相光凱基11購02,TW21Z0365142,2021/06/09,上市,,RWSCCA,
6591,036515　世紀鋼凱基12購01,TW21Z0365159,2021/06/09,上市,,RWSCCA,
6592,036516　國喬群益0C購02,TW21Z0365167,2021/06/09,上市,,RWSCCA,
6593,036517　東鋼群益11購02,TW21Z0365175,2021/06/09,上市,,RWSCCA,
6594,036518　聯電群益11購03,TW21Z0365183,2021/06/09,上市,,RWSCCA,
6595,036519　台積電群益11購04,TW21Z0365191,2021/06/09,上市,,RWSCCA,
6596,036520　京元電群益0C購01,TW21Z0365209,2021/06/09,上市,,RWSCCA,
6597,036521　晶相光群益12購01,TW21Z0365217,2021/06/09,上市,,RWSCCA,
6598,036522　TPK群益0C購01,TW21Z0365225,2021/06/09,上市,,RWSCCA,
6599,036523　新纖統一11購02,TW21Z0365233,2021/06/09,上市,,RWSCCA,
6600,036524　東鋼統一11購01,TW21Z0365241,2021/06/09,上市,,RWSCCA,
6601,036525　聯電統一0C購09,TW21Z0365258,2021/06/09,上市,,RWSCCA,
6602,036526　台達電統一12購01,TW21Z0365266,2021/06/09,上市,,RWSCCA,
6603,036527　玉晶光統一12購02,TW21Z0365274,2021/06/09,上市,,RWSCCA,
6604,036528　國巨兆豐0C購02,TW21Z0365282,2021/06/09,上市,,RWSCCA,
6605,036529　宏碁兆豐11購01,TW21Z0365290,2021/06/09,上市,,RWSCCA,
6606,036530　欣興兆豐11購01,TW21Z0365308,2021/06/09,上市,,RWSCCA,
6607,036531　南電兆豐12購01,TW21Z0365316,2021/06/09,上市,,RWSCCA,
6608,036532　正隆永豐0C購01,TW21Z0365324,2021/06/09,上市,,RWSCCA,
6609,036533　泰豐永豐0C購01,TW21Z0365332,2021/06/09,上市,,RWSCCA,
6610,036534　中橡永豐0C購01,TW21Z0365340,2021/06/09,上市,,RWSCCA,
6611,036535　鴻海永豐0C購02,TW21Z0365357,2021/06/09,上市,,RWSCCA,
6612,036536　台積電永豐0C購02,TW21Z0365365,2021/06/09,上市,,RWSCCA,
6613,036537　王品永豐0C購01,TW21Z0365373,2021/06/09,上市,,RWSCCA,
6614,036538　友達元富13購02,TW21Z0365381,2021/06/09,上市,,RWSCCA,
6615,036539　百和元富0C購01,TW21Z0365399,2021/06/09,上市,,RWSCCA,
6616,036540　台聚康和11購01,TW21Z0365407,2021/06/09,上市,,RWSCCA,
6617,036541　聯成康和11購01,TW21Z0365415,2021/06/09,上市,,RWSCCA,
6618,036542　榮成康和11購01,TW21Z0365423,2021/06/09,上市,,RWSCCA,
6619,036543　台灣50元大0C購15,TW21Z0365431,2021/06/09,上市,,RWBCCA,
6620,036544　台灣50元大11購12,TW21Z0365449,2021/06/09,上市,,RWBCCA,
6621,036545　台灣50元大11購13,TW21Z0365456,2021/06/09,上市,,RWBCCA,
6622,036546　台灣50元大11購14,TW21Z0365464,2021/06/09,上市,,RWBCCA,
6623,036547　T50反1元大13購01,TW21Z0365472,2021/06/09,上市,,RWBCCA,
6624,036548　T50反1元大13購02,TW21Z0365480,2021/06/09,上市,,RWBCCA,
6625,036549　臺指反元大13購01,TW21Z0365498,2021/06/09,上市,,RWBCCA,
6626,036550　臺指反元大13購02,TW21Z0365506,2021/06/09,上市,,RWBCCA,
6627,036551　台塑元大0C購02,TW21Z0365514,2021/06/09,上市,,RWSCCA,
6628,036552　佳世達元大0C購04,TW21Z0365522,2021/06/09,上市,,RWSCCA,
6629,036553　群光元大0C購01,TW21Z0365530,2021/06/09,上市,,RWSCCA,
6630,036554　圓剛元大0C購01,TW21Z0365548,2021/06/09,上市,,RWSCCA,
6631,036555　可成元大11購01,TW21Z0365555,2021/06/09,上市,,RWSCCA,
6632,036556　榮運元大0C購02,TW21Z0365563,2021/06/09,上市,,RWSCCA,
6633,036557　長榮航元大11購04,TW21Z0365571,2021/06/09,上市,,RWSCCA,
6634,036558　長榮航元大11購05,TW21Z0365589,2021/06/09,上市,,RWSCCA,
6635,036559　長榮航元大12購02,TW21Z0365597,2021/06/09,上市,,RWSCCA,
6636,036560　長榮航元大13購02,TW21Z0365605,2021/06/09,上市,,RWSCCA,
6637,036561　長榮航元大13購03,TW21Z0365613,2021/06/09,上市,,RWSCCA,
6638,036562　欣興元大0C購05,TW21Z0365621,2021/06/09,上市,,RWSCCA,
6639,036563　欣興元大11購03,TW21Z0365639,2021/06/09,上市,,RWSCCA,
6640,036564　玉晶光元大11購04,TW21Z0365647,2021/06/09,上市,,RWSCCA,
6641,036565　健策元大0C購02,TW21Z0365654,2021/06/09,上市,,RWSCCA,
6642,036566　健策元大11購02,TW21Z0365662,2021/06/09,上市,,RWSCCA,
6643,036567　茂林元大0C購01,TW21Z0365670,2021/06/09,上市,,RWSCCA,
6644,036568　臻鼎元大11購02,TW21Z0365688,2021/06/09,上市,,RWSCCA,
6645,036569　安集元大0C購01,TW21Z0365696,2021/06/09,上市,,RWSCCA,
6646,036570　長華元大0C購01,TW21Z0365704,2021/06/09,上市,,RWSCCA,
6647,036571　世紀鋼元大0C購06,TW21Z0365712,2021/06/09,上市,,RWSCCA,
6648,036572　世紀鋼元大12購02,TW21Z0365720,2021/06/09,上市,,RWSCCA,
6649,036573　景碩國票12購01,TW21Z0365738,2021/06/09,上市,,RWSCCA,
6650,036574　中石化富邦0C購01,TW21Z0365746,2021/06/09,上市,,RWSCCA,
6651,036575　燁輝富邦13購01,TW21Z0365753,2021/06/09,上市,,RWSCCA,
6652,036576　長榮航富邦13購01,TW21Z0365761,2021/06/09,上市,,RWSCCA,
6653,036577　聯成兆豐11購01,TW21Z0365779,2021/06/10,上市,,RWSCCA,
6654,036578　景碩兆豐11購01,TW21Z0365787,2021/06/10,上市,,RWSCCA,
6655,036579　玉晶光兆豐11購01,TW21Z0365795,2021/06/10,上市,,RWSCCA,
6656,036580　統一中信0C購01,TW21Z0365803,2021/06/10,上市,,RWSCCE,
6657,036581　聯電中信0C購01,TW21Z0365811,2021/06/10,上市,,RWSCCE,
6658,036582　友達中信11購03,TW21Z0365829,2021/06/10,上市,,RWSCCE,
6659,036583　欣興中信12購01,TW21Z0365837,2021/06/10,上市,,RWSCCE,
6660,036584　百和中信0C購01,TW21Z0365845,2021/06/10,上市,,RWSCCE,
6661,036585　台玻國泰12購02,TW21Z0365852,2021/06/10,上市,,RWSCCA,
6662,036586　東鋼國泰12購01,TW21Z0365860,2021/06/10,上市,,RWSCCA,
6663,036587　可成國泰12購01,TW21Z0365878,2021/06/10,上市,,RWSCCA,
6664,036588　強茂國泰12購01,TW21Z0365886,2021/06/10,上市,,RWSCCA,
6665,036589　玉晶光國泰12購02,TW21Z0365894,2021/06/10,上市,,RWSCCA,
6666,036590　矽創國泰12購01,TW21Z0365902,2021/06/10,上市,,RWSCCA,
6667,036591　道瓊銀群益11購01,TW21Z0365910,2021/06/10,上市,,RWBCCA,
6668,036592　鴻海群益0C購09,TW21Z0365928,2021/06/10,上市,,RWSCCA,
6669,036593　大立光群益16購01,TW21Z0365936,2021/06/10,上市,,RWSCCA,
6670,036594　欣興群益12購03,TW21Z0365944,2021/06/10,上市,,RWSCCA,
6671,036595　晶碩群益12購01,TW21Z0365951,2021/06/10,上市,,RWSCCA,
6672,036596　順德永豐0C購01,TW21Z0365969,2021/06/10,上市,,RWSCCA,
6673,036597　金像電永豐0C購01,TW21Z0365977,2021/06/10,上市,,RWSCCA,
6674,036598　台光電永豐0C購01,TW21Z0365985,2021/06/10,上市,,RWSCCA,
